,master_id,first_order_date,last_order_date,order_num_total_ever_online,order_num_total_ever_offline,customer_value_total_ever_offline,customer_value_total_ever_online,T_weekly,recency_weekly,frequency,monetary_avg,exp_sales_3_month,exp_sales_6_month,exp_average_value,clv,customer_segment
14305,102f4ab2-212f-11ea-9618-000d3a38a36f,2019-07-19,2020-07-27,1.0,2.0,150.48,94.97,98.0,53.0,3.0,82.0,0.4854002565846234,0.9708005131692503,87.05377714183086,88.67175473399867,D
14307,4562479e-4f5a-11ea-99ba-000d3a38a36f,2019-12-04,2020-07-27,3.0,1.0,185.48,1477.24,78.0,34.0,4.0,416.0,0.6254674373571204,1.2509348747142415,430.7115028265359,565.3128495868541,A
14308,0f0961e6-abdb-11e9-a2fc-000d3a38a36f,2018-03-30,2020-07-27,5.0,2.0,159.97,384.94,166.0,121.0,7.0,78.0,0.5471033153768341,1.0942066307536615,80.0385104250653,91.88952912365949,D
14309,2d34d7e6-48a6-11ea-b6c0-000d3a38a36f,2019-08-04,2021-04-09,7.0,2.0,159.98,1336.33,95.0,88.0,9.0,166.0,0.9125138801842595,1.8250277603685225,168.8397449103478,323.3045737174185,A
14310,7c5378ea-b0d1-11e9-9757-000d3a38a36f,2019-09-03,2021-04-09,1.0,2.0,215.97,69.99,91.0,83.0,3.0,95.0,0.5056273370539227,1.0112546741078459,100.62898979757873,106.77051589948758,D
14311,06b02d54-afff-11e9-9757-000d3a38a36f,2019-03-12,2021-04-09,2.0,3.0,260.94,136.98,116.0,108.0,5.0,80.0,0.5644891425672262,1.1289782851344523,82.92735884440738,98.23157532473341,D
14312,98ff0756-5b22-11ea-9c92-000d3a38a36f,2020-01-04,2021-04-09,3.0,1.0,119.99,755.81,73.0,66.0,4.0,219.0,0.6463187416273604,1.2926374832547207,227.24551510390097,308.205051340275,A
14313,e57ce846-5b0e-11ea-8a4a-000d3a38a36f,2020-02-09,2021-04-09,1.0,3.0,215.46,84.97,68.0,61.0,4.0,75.0,0.6686082373912698,1.3372164747825384,78.51910783456375,110.16528471682969,D
14314,bce3a14a-2693-11ea-b9a0-000d3a38a36f,2019-07-21,2021-04-09,1.0,5.0,1054.39,180.1,97.0,90.0,6.0,206.0,0.695107183700126,1.3902143674002543,211.15613831323,308.00173980563477,A
14315,c7156c40-437d-11eb-806e-000d3a38a36f,2020-12-21,2021-04-09,2.0,1.0,99.98,371.91,23.0,16.0,3.0,157.0,0.8495130434739476,1.6990260869478957,165.3723116942224,294.80207141631894,A
14316,85e8e2c4-4e91-11ea-99ba-000d3a38a36f,2019-11-17,2021-04-09,1.0,3.0,239.94,183.99,80.0,73.0,4.0,106.0,0.6174988267666197,1.2349976535332394,110.5365982883794,143.23195311413718,C
14317,90cc1138-601c-11ea-8dd8-000d3a38a36f,2020-11-10,2021-04-09,5.0,3.0,845.76,1117.36,29.0,21.0,8.0,245.0,1.3675491498181802,2.7350982996363586,249.47599099851269,715.9280564859785,A
14318,de1f9850-aa47-11e9-a2fc-000d3a38a36f,2020-01-30,2021-04-09,4.0,1.0,150.73,934.87,70.0,62.0,5.0,217.0,0.7411526634653695,1.4823053269307407,223.50121948701292,347.6043900907899,A
14319,5f420284-1a68-11ea-941b-000d3a38a36f,2019-11-28,2021-04-09,3.0,1.0,69.99,201.97,79.0,71.0,4.0,68.0,0.6214575888284872,1.2429151776569738,71.28935192563763,92.9680762452866,D
14320,b34a4f00-b1a2-11e9-89fa-000d3a38a36f,2019-07-09,2021-04-09,10.0,1.0,19.99,1079.14,99.0,91.0,11.0,100.0,1.0281498595690381,2.0562997191380763,101.54577345664568,219.08667002209788,B
14321,fb3193f6-4297-11ea-8b43-000d3a38a36f,2019-11-17,2021-04-09,3.0,1.0,129.99,229.96,80.0,73.0,4.0,90.0,0.6174988267666197,1.2349976535332394,94.01144192511971,121.8188604545359,D
14322,b4a95022-7d43-11ea-80af-000d3a38a36f,2020-04-13,2021-04-09,4.0,1.0,94.48,771.03,59.0,52.0,5.0,173.0,0.8011064131719433,1.6022128263438857,178.35341022953375,299.8260119636692,A
14324,4eef94e0-4c8c-11ea-a626-000d3a38a36f,2019-08-03,2021-04-09,7.0,2.0,429.97,951.82,95.0,88.0,9.0,154.0,0.9125138801842595,1.8250277603685225,156.66782763137945,299.99704900343534,A
14325,4183844c-1aa0-11ea-98d5-000d3a38a36f,2019-10-06,2021-04-09,3.0,2.0,70.48,245.97,86.0,79.0,5.0,63.0,0.6683938081932037,1.3367876163864083,65.48388708583589,91.84691022813499,D
14326,72821a3a-a3be-11e9-a2fc-000d3a38a36f,2019-04-05,2021-04-09,2.0,2.0,129.97,386.18,113.0,105.0,4.0,129.0,0.5102393258396438,1.0204786516792876,134.2915105605652,143.7871809118463,C
14327,f499a9fa-5b08-11ea-bed7-000d3a38a36f,2020-02-14,2021-04-09,3.0,2.0,221.62,170.07,68.0,60.0,5.0,78.0,0.7513766709642871,1.5027533419285741,80.87518569634014,127.51776129493358,C
14328,bd93556c-adfe-11e9-a2fc-000d3a38a36f,2019-07-30,2021-04-09,5.0,1.0,69.99,591.62,96.0,88.0,6.0,110.0,0.6991255436026018,1.398251087205207,113.07824657000619,165.8944731542502,C
14329,5fa89236-53bd-11ea-abe0-000d3a38a36f,2019-11-23,2021-04-09,1.0,3.0,260.46,231.98,79.0,72.0,4.0,123.0,0.6214575888284872,1.2429151776569738,128.09457692434282,167.04747725203168,C
14330,7f24a23e-30c8-11ea-a6ce-000d3a38a36f,2019-08-06,2021-04-09,4.0,1.0,169.98,315.95,95.0,87.0,5.0,97.0,0.6334162176595723,1.2668324353191447,100.37083060297887,133.4118414646985,C
14331,1b2ed0b8-9f75-11e9-a2fc-000d3a38a36f,2019-10-20,2021-04-09,12.0,2.0,319.97,954.91,84.0,77.0,14.0,91.0,1.347576810790211,2.695153621580419,92.12903443082075,260.5239957586071,A
14332,ab91826c-b100-11e9-9757-000d3a38a36f,2018-11-15,2021-04-09,4.0,1.0,156.98,555.95,133.0,125.0,5.0,143.0,0.5187886613368587,1.0375773226737157,147.57081300852525,160.65292142773768,C
14333,c2ef9aa4-3fc4-11ea-aa6b-000d3a38a36f,2019-09-07,2020-07-28,4.0,1.0,224.97,849.89,90.0,46.0,5.0,215.0,0.6523827274837596,1.304765454967521,221.44904633894566,303.1614324511456,A
14335,0e2839ca-a26a-11e9-a2fc-000d3a38a36f,2019-03-12,2020-07-28,2.0,1.0,49.99,187.48,116.0,72.0,3.0,79.0,0.4401257336279939,0.8802514672559869,83.9210357597352,77.50777668170863,D
14336,4abf539a-5bcf-11ea-8bf2-000d3a38a36f,2020-02-14,2020-07-28,2.0,1.0,190.73,197.98,68.0,24.0,3.0,130.0,0.5858398038182517,1.1716796076365026,137.17763925536144,168.6397238315343,C
14337,9a43a1fe-5419-11ea-b1db-000d3a38a36f,2014-11-21,2020-07-28,5.0,3.0,422.94,546.85,341.0,297.0,8.0,121.0,0.3467527785174645,0.6935055570349508,123.473867217249,89.8447453831527,D
14338,d2302a0a-1d56-11ea-a490-000d3a38a36f,2019-02-20,2021-04-10,5.0,2.0,274.95,952.14,119.0,111.0,7.0,175.0,0.6783079651493832,1.3566159302987624,178.83256569578305,254.54888922124763,B
14339,7b0a6a64-e14d-11e9-957d-000d3a38a36f,2019-05-10,2021-04-10,3.0,4.0,319.95,478.97,108.0,100.0,7.0,114.0,0.7186435382494079,1.4372870764988157,116.70434537089868,175.99415063724587,C
14340,5745b420-b165-11e9-89fa-000d3a38a36f,2019-08-27,2021-04-10,2.0,2.0,159.97,163.85,92.0,85.0,4.0,81.0,0.5736482956806346,1.1472965913612685,84.71604147078614,101.97859961885555,D
14342,491c8d96-a469-11e9-a2fc-000d3a38a36f,2019-04-23,2021-04-10,1.0,2.0,129.97,115.18,110.0,103.0,3.0,82.0,0.4542487132494855,0.9084974264989706,87.05377714183086,82.98106550850294,D
14343,73853dc2-a247-11e9-a2fc-000d3a38a36f,2019-03-09,2021-04-10,1.0,4.0,336.83,79.99,116.0,109.0,5.0,83.0,0.5644891425672262,1.1289782851344523,86.00561856650823,101.87792685424479,D
14345,57c7ca00-75ae-11eb-afbc-000d3a38a36f,2021-02-23,2021-04-10,2.0,1.0,300.79,510.88,14.0,7.0,3.0,271.0,0.9335466919310941,1.867093383862186,284.4164842138575,557.1709821205648,A
14346,3b7913da-b4ad-11ea-a78c-000d3a38a36f,2018-03-07,2021-04-10,5.0,1.0,120.49,818.96,169.0,161.0,6.0,157.0,0.49164696052475276,0.9832939210495111,161.0955477359595,166.20136197711042,C
14347,8c9c55b2-70fe-11ea-ad37-000d3a38a36f,2020-02-11,2021-04-10,3.0,1.0,150.74,666.32,68.0,61.0,4.0,204.0,0.6686082373912698,1.3372164747825384,211.753181013345,297.0977398925655,A
14348,fe625290-3eb4-11ea-b794-000d3a38a36f,2019-08-13,2021-04-10,3.0,5.0,551.81,686.86,94.0,87.0,8.0,155.0,0.8476682610165492,1.6953365220330985,158.02283664114387,281.08874583134303,A
14349,5e001e54-aa8a-11e9-a2fc-000d3a38a36f,2019-07-06,2021-04-10,2.0,4.0,342.7,631.3,99.0,92.0,6.0,162.0,0.6872074668191832,1.3744149336383653,166.20377126425242,239.67703617503173,B
14350,3cf80d9a-15ef-11ea-aa74-000d3a38a36f,2019-11-10,2021-04-10,5.0,2.0,340.97,389.48,81.0,74.0,7.0,104.0,0.8414630757012217,1.682926151402454,106.5193912192783,188.08814405430476,B
14352,dcead4ea-abb4-11e9-a2fc-000d3a38a36f,2017-12-23,2021-04-10,6.0,2.0,180.48,892.52,179.0,172.0,8.0,134.0,0.566197007325355,1.1323940146507194,136.68376729109116,162.39856668745597,C
14354,9680ff96-22e4-11ea-8523-000d3a38a36f,2019-02-22,2021-04-10,1.0,3.0,264.96,205.43,119.0,111.0,4.0,118.0,0.4946183845443659,0.9892367690887305,122.93046556082417,127.5931804624622,C
14356,26c816ee-aa0d-11e9-a2fc-000d3a38a36f,2016-06-13,2020-07-29,8.0,1.0,220.72,1133.49,259.0,215.0,9.0,150.0,0.4670974114851062,0.9341948229702142,152.61052187172334,149.58554222514513,C
14357,1c6a2df2-ac03-11e9-a2fc-000d3a38a36f,2019-07-11,2020-07-29,3.0,1.0,179.9,90.0,99.0,55.0,4.0,67.0,0.5508305097192405,1.1016610194384804,70.2565296529339,81.20866348873751,D
14358,6a77a36e-cc30-11ea-ac21-000d3a38a36f,2020-07-22,2020-07-29,3.0,1.0,125.48,1169.7,45.0,1.0,4.0,324.0,0.7946750953353618,1.5893501906707257,335.69185373779266,559.7938036931571,A
14359,d44c54a0-b17f-11e9-89fa-000d3a38a36f,2020-03-07,2020-07-29,2.0,1.0,149.99,509.8,64.0,21.0,3.0,220.0,0.6024613992530437,1.2049227985060913,231.15988071823125,292.2398052689609,A
14361,1618f596-130a-11ea-a001-000d3a38a36f,2019-03-02,2021-04-11,2.0,3.0,399.95,432.87,117.0,110.0,5.0,167.0,0.5615791468550556,1.1231582937101112,172.19689078533204,202.92425500933516,B
14364,38c64d50-1a17-11ea-941b-000d3a38a36f,2019-11-27,2021-04-11,2.0,1.0,164.99,484.9,79.0,72.0,3.0,217.0,0.5445260341708715,1.0890520683417426,228.0271393361356,260.55707453314784,A
14365,c35afd58-a505-11e9-a2fc-000d3a38a36f,2017-10-21,2021-04-11,4.0,2.0,284.91,562.16,188.0,181.0,6.0,141.0,0.45639451421136945,0.9127890284227389,144.74923244542222,138.62908830512288,C
14366,781be81c-9e9c-11e9-9897-000d3a38a36f,2017-07-06,2021-04-11,15.0,4.0,194.96,2757.79,204.0,196.0,19.0,155.0,0.9856001559227042,1.9712003118454045,156.2609859080631,323.1833702748959,A
14367,e1281a9a-a48e-11e9-a2fc-000d3a38a36f,2019-04-26,2021-04-11,1.0,2.0,139.98,135.99,110.0,102.0,3.0,92.0,0.4542487132494855,0.9084974264989706,97.49624841548307,92.9349976787041,D
14368,021817b2-2d3a-11ea-827e-000d3a38a36f,2019-11-23,2021-04-11,2.0,2.0,89.98,719.98,79.0,72.0,4.0,202.0,0.6214575888284872,1.2429151776569738,209.68753646793755,273.45243506172005,A
14369,11580240-ab63-11e9-a2fc-000d3a38a36f,2017-02-02,2021-04-11,16.0,2.0,345.95,2085.31,226.0,218.0,18.0,135.0,0.8744281606005028,1.7488563212010169,136.1892934658174,249.89915305791078,B
14370,1c59ea36-ae1a-11ea-b736-000d3a38a36f,2020-06-21,2021-04-11,3.0,1.0,70.49,557.76,49.0,42.0,4.0,157.0,0.7694438720808816,1.5388877441617625,163.21053419626966,263.52560161749494,A
14371,1b266018-5b9f-11ea-a663-000d3a38a36f,2020-01-04,2021-04-11,2.0,1.0,79.99,248.99,73.0,66.0,3.0,110.0,0.5663095720692602,1.132619144138521,116.29269670805702,138.19872166173806,C
14373,f462b6ac-7075-11ea-8369-000d3a38a36f,2020-02-08,2021-04-11,1.0,3.0,285.7,103.99,68.0,61.0,4.0,97.0,0.6686082373912698,1.3372164747825384,101.24119783404582,142.0452383126916,C
14374,0a0b04da-5bc9-11ea-b13c-000d3a38a36f,2019-12-15,2021-04-11,2.0,3.0,289.97,592.19,76.0,69.0,5.0,176.0,0.7120845870688356,1.424169174137672,181.4316699516346,271.10802025107955,A
14375,5b4c973c-f742-11e9-841e-000d3a38a36f,2019-10-25,2021-04-11,3.0,5.0,450.94,265.37,84.0,76.0,8.0,90.0,0.9003240859474338,1.800648171894874,91.97333627193308,173.76347422645708,C
14376,a58c27fc-fa9a-11ea-9564-000d3a38a36f,2021-03-19,2021-04-11,2.0,1.0,249.99,365.58,11.0,3.0,3.0,205.0,0.9653783657099358,1.9307567314198717,215.49617380775297,436.5508191942603,A
14377,24a85730-ab38-11e9-a2fc-000d3a38a36f,2019-06-18,2021-04-11,4.0,5.0,425.44,602.95,102.0,95.0,9.0,114.0,0.8768255523765217,1.7536511047530452,116.0947700348183,213.61096161245194,B
14378,9bf333c8-3094-11ea-a6ce-000d3a38a36f,2019-11-14,2021-04-11,3.0,5.0,630.45,343.36,81.0,73.0,8.0,122.0,0.9174207072450424,1.8348414144900973,124.49001337677532,239.6628580090359,B
14379,b4b06992-adc9-11e9-a2fc-000d3a38a36f,2019-03-05,2021-04-11,17.0,4.0,349.94,2680.19,117.0,110.0,21.0,144.0,1.5513575758885374,3.102715151777057,145.07317012393221,472.27688941561485,A
14380,603c182e-3006-11ea-bb28-000d3a38a36f,2019-08-07,2021-04-11,1.0,2.0,220.48,359.9,95.0,88.0,3.0,193.0,0.49386738639722805,0.9877347727944574,202.9652082793703,210.34375777128372,B
14381,03725a18-b1e9-11e9-89fa-000d3a38a36f,2019-07-21,2021-04-11,4.0,1.0,59.99,395.43,97.0,90.0,5.0,91.0,0.6261348520910783,1.2522697041821558,94.21431115877716,123.7891091156169,D
14382,e8d386b4-a414-11e9-a2fc-000d3a38a36f,2019-04-13,2021-04-11,4.0,1.0,34.99,229.67,111.0,104.0,5.0,53.0,0.5795035246116007,1.1590070492232005,55.22302134549971,67.15431564637365,D
14383,c17e8f84-1acd-11ea-98d5-000d3a38a36f,2019-09-27,2021-04-11,5.0,1.0,79.99,1186.59,88.0,80.0,6.0,211.0,0.7330260716701097,1.4660521433402194,216.2643618415229,332.6611324140093,A
14385,eeb1666c-282d-11ea-a043-000d3a38a36f,2019-09-13,2021-04-11,4.0,1.0,139.98,272.42,90.0,82.0,5.0,82.0,0.6523827274837596,1.304765454967521,84.9795319924746,116.3360920888092,D
14386,7baf1c74-b067-11e9-9757-000d3a38a36f,2020-02-03,2021-04-11,1.0,2.0,190.48,149.99,69.0,62.0,3.0,113.0,0.5818267298978739,1.1636534597957429,119.42543809015268,145.81029697917353,C
14387,0831c72e-edfc-11e9-9346-000d3a38a36f,2019-10-12,2021-04-11,2.0,1.0,89.99,239.98,85.0,78.0,3.0,110.0,0.5243562629204094,1.0487125258408183,116.29269670805702,127.96069288771258,C
14389,04064990-a414-11e9-a2fc-000d3a38a36f,2019-04-12,2020-07-30,1.0,4.0,269.96,84.99,112.0,68.0,5.0,71.0,0.5764370894817186,1.1528741789634362,73.69257967810482,89.14014954805661,D
14392,96af922a-13a8-11ea-a001-000d3a38a36f,2019-03-02,2021-04-12,1.0,3.0,399.95,87.98,117.0,110.0,4.0,122.0,0.4997179950404632,0.9994359900809264,127.06175465163909,133.24088824300475,C
14393,650bdce8-a13d-11e9-a2fc-000d3a38a36f,2019-02-19,2021-04-12,3.0,1.0,69.99,471.97,119.0,112.0,4.0,135.0,0.4946183845443659,0.9892367690887305,140.48844419678758,145.81712784958145,C
14395,7cd17a2e-72f0-11ea-92d0-000d3a38a36f,2020-02-15,2021-04-12,2.0,1.0,139.98,366.85,67.0,60.0,3.0,169.0,0.5899086215311973,1.1798172430623959,177.90327722260503,220.2248758794224,B
14397,b7717fe2-a2b9-11e9-a2fc-000d3a38a36f,2019-03-17,2021-04-12,3.0,1.0,69.99,806.41,115.0,108.0,4.0,219.0,0.5049238569352439,1.0098477138704878,227.24551510390097,240.77915930121648,B
14400,c814911e-a515-11e9-a2fc-000d3a38a36f,2018-11-13,2021-04-12,5.0,1.0,29.99,648.11,133.0,126.0,6.0,113.0,0.5759361966724817,1.1518723933449613,116.14318068698194,140.36724352649148,C
14401,03ab141c-b1ab-11ea-b736-000d3a38a36f,2020-06-19,2021-04-12,5.0,1.0,199.98,1383.59,50.0,42.0,6.0,264.0,0.9523864003010488,1.9047728006020899,270.41153124142767,540.4258006297954,A
14402,fc883cb6-abd2-11e9-a2fc-000d3a38a36f,2020-03-10,2021-04-12,4.0,1.0,250.49,671.62,64.0,57.0,5.0,184.0,0.7726949203602977,1.545389840720607,189.64036254390354,307.49390805402413,A
14403,811e0066-4758-11ea-b6c0-000d3a38a36f,2019-11-24,2021-04-12,2.0,1.0,79.99,430.24,79.0,72.0,3.0,170.0,0.5445260341708715,1.0890520683417426,178.94752434997025,204.47585131893388,B
14404,d0a49680-acbd-11e9-a2fc-000d3a38a36f,2017-08-22,2021-04-12,2.0,1.0,289.99,258.7,197.0,190.0,3.0,183.0,0.3100074077826144,0.6200148155652283,192.5227370057181,125.24251520839796,C
14405,bbb8143e-5b06-11ea-9d02-000d3a38a36f,2020-02-13,2021-04-12,2.0,1.0,150.74,593.9,68.0,61.0,3.0,248.0,0.5858398038182517,1.1716796076365026,260.3988002844574,320.12201117039876,A
14406,7967e9fe-2642-11ea-8e1c-000d3a38a36f,2019-03-30,2021-04-12,2.0,1.0,89.99,431.92,113.0,106.0,3.0,174.0,0.4470757161421674,0.8941514322843348,183.12451285943112,171.8008251067657,C
14407,3d2ff27e-ab3b-11e9-a2fc-000d3a38a36f,2019-07-28,2021-04-12,5.0,3.0,259.97,1620.7,96.0,89.0,8.0,235.0,0.8378676540582395,1.675735308116482,239.31452940324948,420.7674861402656,A
14408,f22e4434-9ba6-11eb-9c47-000d3a38a36f,2021-04-12,2021-04-12,2.0,1.0,89.99,441.74,7.0,0.0,3.0,177.0,1.0113581740369877,2.0227163480739816,186.2572542415268,395.2900359743239,A
14409,995345d4-a1c6-11e9-a2fc-000d3a38a36f,2019-02-27,2021-04-12,1.0,2.0,219.98,187.19,118.0,111.0,3.0,136.0,0.4356112255462337,0.8712224510924692,143.44312201955276,131.12227443024474,C
14410,8ed59a90-51f6-11ea-a243-000d3a38a36f,2019-12-06,2021-04-12,5.0,3.0,169.97,431.92,78.0,70.0,8.0,75.0,0.9351792066465141,1.8703584132930329,76.73114387903829,150.5789264162801,C
14411,67a10c82-2f25-11ea-8467-000d3a38a36f,2020-11-12,2021-04-12,7.0,1.0,190.87,1421.6,29.0,22.0,8.0,202.0,1.3675491498181802,2.7350982996363586,205.7817061388809,590.5373753470973,A
14412,c3bdcc2e-5b05-11ea-9420-000d3a38a36f,2020-02-25,2021-04-12,4.0,1.0,140.49,636.98,66.0,59.0,5.0,155.0,0.7618866990713306,1.5237733981426584,159.88385189692866,255.61873214130142,B
14413,6cf4067a-1f6d-11ea-87bf-000d3a38a36f,2019-02-23,2021-04-12,2.0,3.0,279.95,372.96,118.0,111.0,5.0,131.0,0.5586989998841816,1.1173979997683685,135.25777412012184,158.57612899491028,C
14414,2289b73a-a102-11ea-9d0a-000d3a38a36f,2020-05-28,2021-04-12,3.0,1.0,166.96,273.57,53.0,46.0,4.0,110.0,0.7457655448402097,1.4915310896804195,114.66788737919433,179.44931622205672,C
14415,07bcd99a-2098-11ea-bb1d-000d3a38a36f,2019-03-16,2021-04-12,1.0,4.0,548.43,359.91,115.0,108.0,5.0,182.0,0.567429453449037,1.1348589068980721,187.5881893958363,223.3649618319099,B
14416,c5d82904-98aa-11ea-b97a-000d3a38a36f,2020-05-16,2021-04-12,4.0,2.0,225.45,653.02,54.0,47.0,6.0,146.0,0.923302082833253,1.8466041656665093,149.85745597371513,290.34867792833154,A
14418,ed390d24-1aab-11ea-98d5-000d3a38a36f,2019-02-28,2021-04-12,3.0,5.0,433.92,189.98,118.0,111.0,8.0,78.0,0.7433306613911028,1.4866613227822212,79.77958235761724,124.4432909558791,C
14419,ee1fea56-41c4-11ea-96d9-000d3a38a36f,2019-03-11,2021-04-12,1.0,2.0,259.97,472.88,116.0,109.0,3.0,244.0,0.4401257336279939,0.8802514672559869,256.2218117749965,236.64129962475425,B
14420,96afd2dc-e7af-11e9-8bb8-000d3a38a36f,2019-09-28,2021-04-12,4.0,1.0,59.99,958.88,87.0,80.0,5.0,204.0,0.6643178089340762,1.3286356178681586,210.16209402457588,292.9732468573755,A
14421,665a03a0-2eae-11ea-bfbd-000d3a38a36f,2019-11-17,2021-04-12,2.0,1.0,49.99,348.96,80.0,73.0,3.0,133.0,0.5410573356715277,1.0821146713430567,140.3103806374571,159.30550159805944,C
14423,9273f6d2-a80b-11e9-a2fc-000d3a38a36f,2015-08-24,2021-04-12,8.0,1.0,59.99,819.75,301.0,294.0,9.0,98.0,0.41519533865874114,0.8303906773174823,99.86554699619383,87.00933235406234,D
14425,acdb911a-2673-11ea-b9a0-000d3a38a36f,2019-08-13,2021-04-12,5.0,2.0,390.44,588.9,94.0,87.0,7.0,140.0,0.7774857668421647,1.5549715336843282,143.1852261651117,233.60833771001552,B
14426,6d2ee67c-11c7-11ea-af12-000d3a38a36f,2019-11-09,2020-07-31,1.0,2.0,403.46,349.89,81.0,38.0,3.0,251.0,0.5376325495259433,1.0752650990518893,263.53154166655304,297.3143278064573,A
14428,1d0312ec-b0cc-11e9-9757-000d3a38a36f,2019-07-09,2020-07-31,2.0,1.0,159.99,346.97,99.0,55.0,3.0,169.0,0.48264203116926957,0.9652840623385387,177.90327722260503,180.18007794589104,B
14429,c40d1746-a3ba-11e9-a2fc-000d3a38a36f,2019-04-04,2020-07-31,2.0,1.0,144.99,314.95,113.0,69.0,3.0,153.0,0.4470757161421674,0.8941514322843348,161.1953231847615,151.22764884978386,C
14430,fd6ef26e-fee3-11e9-a5e8-000d3a38a36f,2019-11-04,2021-04-13,3.0,1.0,89.99,910.18,82.0,75.0,4.0,250.0,0.6097307060438774,1.2194614120877547,259.26300555771655,331.7235466279503,A
14432,f264897c-227b-11ea-8523-000d3a38a36f,2019-07-26,2021-04-13,2.0,2.0,208.85,469.8,97.0,90.0,4.0,170.0,0.5571625204820294,1.1143250409640595,176.63722374141815,206.5198526587478,B
14433,5c5ef5fc-21bd-11ea-9618-000d3a38a36f,2019-09-16,2021-04-13,2.0,2.0,80.48,124.98,89.0,82.0,4.0,51.0,0.5840165072858131,1.1680330145716262,53.73137328967422,65.84923671526647,D
14434,a8e12f1e-d69d-11e9-93bc-000d3a38a36f,2019-08-29,2021-04-13,5.0,4.0,535.23,992.9,92.0,85.0,9.0,170.0,0.9287139993322363,1.8574279986644726,172.89705067000392,336.9513952978298,A
14435,f3ca0fc6-a9d6-11e9-a2fc-000d3a38a36f,2016-04-19,2021-04-13,14.0,1.0,259.98,2040.46,267.0,260.0,15.0,153.0,0.6655469238222141,1.3310938476444345,154.58302904667153,215.89280823227858,B
14436,1d955a66-a763-11e9-a2fc-000d3a38a36f,2018-01-26,2021-04-13,9.0,1.0,19.99,1215.25,175.0,168.0,10.0,124.0,0.670429467184136,1.340858934368286,126.01134944286882,177.28028402776113,C
14437,3193ca86-1269-11ea-a001-000d3a38a36f,2019-11-10,2021-04-13,4.0,2.0,480.48,415.45,81.0,74.0,6.0,149.0,0.765505444157403,1.5310108883148104,152.92239009069087,245.65015519448664,B
14438,2e90237e-ee11-11e9-9346-000d3a38a36f,2019-10-13,2021-04-13,5.0,1.0,79.99,369.75,85.0,78.0,6.0,75.0,0.7466020691967694,1.4932041383935366,77.32068187195586,121.13859897284192,D
14439,cb189ebc-648d-11eb-add3-000d3a38a36f,2021-02-01,2021-04-13,2.0,1.0,40.88,319.36,17.0,10.0,3.0,120.0,0.9037471987670438,1.807494397534088,126.73516798170922,240.3487074779868,B
14440,e63154de-8484-11eb-a981-000d3a38a36f,2021-03-13,2021-04-13,2.0,1.0,69.99,125.98,11.0,4.0,3.0,65.0,0.9653783657099358,1.9307567314198717,69.30157597662212,140.39070499245778,C
14441,97bc3528-abcb-11e9-a2fc-000d3a38a36f,2018-02-04,2021-04-13,2.0,2.0,180.97,184.86,173.0,166.0,4.0,91.0,0.3877734664197623,0.7755469328395266,95.04426419782344,77.33955765841826,D
14442,e169dc22-a8b3-11e9-a2fc-000d3a38a36f,2015-06-19,2021-04-13,9.0,2.0,159.98,788.77,311.0,304.0,11.0,86.0,0.4663523645642541,0.9327047291285104,87.3820969452134,85.51343018448063,D
14443,8fe11d40-ad52-11e9-a2fc-000d3a38a36f,2019-09-26,2021-04-13,4.0,1.0,49.99,609.9,88.0,81.0,5.0,132.0,0.6602912208746095,1.320582441749218,136.28386069415546,188.83288697030466,B
14445,d7686d98-37b8-11eb-a48e-000d3a38a36f,2020-12-06,2021-04-13,6.0,1.0,69.99,742.32,25.0,18.0,7.0,116.0,1.3035206781412303,2.607041356282454,118.74133620122277,324.80113533713927,A
14446,77ffd064-309b-11ea-a6ce-000d3a38a36f,2019-08-04,2021-04-13,7.0,1.0,39.98,748.98,95.0,88.0,8.0,99.0,0.8427394645530898,1.6854789291061796,101.11865170766997,178.8225502075206,C
14447,31e47bd2-5645-11ea-b9b9-000d3a38a36f,2019-12-07,2021-04-13,6.0,1.0,159.98,750.75,77.0,70.0,7.0,130.0,0.8633216995540589,1.7266433991081178,133.0002720134913,240.94774613807886,B
14448,806572e8-709e-11ea-95d1-000d3a38a36f,2020-02-09,2021-04-13,4.0,1.0,93.73,824.99,68.0,61.0,5.0,184.0,0.7513766709642871,1.5027533419285741,189.64036254390354,299.01031168640014,A
14450,60c02dd2-2325-11ea-8523-000d3a38a36f,2019-09-16,2021-04-14,1.0,3.0,379.96,175.43,89.0,82.0,4.0,139.0,0.5840165072858131,1.1680330145716262,144.61973328760251,177.23535558292036,C
14451,a846d70e-2498-11ea-bf27-000d3a38a36f,2019-03-23,2021-04-14,2.0,4.0,438.46,962.82,114.0,108.0,6.0,234.0,0.6332334361008253,1.2664668722016506,239.76219007167026,318.5973927558435,A
14452,c17b7744-23f7-11ea-8523-000d3a38a36f,2019-02-22,2021-04-14,5.0,1.0,49.99,401.95,119.0,112.0,6.0,75.0,0.6170781049477098,1.2341562098954195,77.32068187195586,100.12291711246368,D
14453,bc9138e4-9806-11ea-9d91-000d3a38a36f,2017-01-14,2021-04-14,4.0,2.0,119.98,424.92,228.0,222.0,6.0,91.0,0.3965361221092657,0.7930722442185314,93.66699716249315,77.94119042941574,D
